 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3,Area4,Mean4,Min4,Max4,Area5,Mean5,Min5,Max5
10068,33152,18.000000000,13,30,5056,23.303796768,16,39,9856,23.285715103,13,71,16384,26.316406250,14,75,41664,27.863286972,13,55
10069,33152,17.878377914,13,32,5056,23.886075974,15,36,9856,23.214284897,14,68,16384,26.234375000,14,71,41664,27.761905670,15,51
10070,33152,18.032817841,12,31,5056,24.215188980,14,43,9856,23.058441162,14,68,16384,26.457031250,13,79,41664,27.870967865,14,57
10071,33152,17.918918610,12,32,5056,23.594936371,15,36,9856,23.357143402,13,69,16384,26.312500000,14,72,41664,27.823348999,16,55
10072,33152,17.812742233,13,32,5056,23.607595444,15,38,9856,23.357143402,13,69,16384,26.316406250,15,74,41664,28.062980652,14,54
10073,33152,17.930501938,12,35,5056,24.177215576,13,40,9856,23.324674606,13,67,16384,26.242187500,13,70,41664,28.152072906,14,55
10074,33152,17.945945740,12,30,5056,23.924051285,15,38,9856,23.019479752,14,70,16384,26.605468750,13,70,41664,27.960062027,14,55
10075,33152,18.000000000,12,31,5056,23.493671417,15,42,9856,22.922077179,13,65,16384,26.000000000,14,65,41664,27.927803040,14,60
10076,33152,17.812742233,13,32,5056,23.772151947,13,44,9856,23.298702240,14,68,16384,26.449218750,15,70,41664,28.039937973,15,56
10077,33152,17.843629837,12,31,5056,23.822784424,16,41,9856,23.064935684,15,70,16384,25.707031250,13,75,41664,27.938556671,14,63
10078,33152,17.959459305,12,32,5056,24.278480530,14,38,9856,23.071428299,13,75,16384,26.351562500,14,77,41664,27.783411026,15,58
10079,33152,17.911197662,12,27,5056,23.797468185,15,37,9856,22.824674606,12,67,16384,26.085937500,14,66,41664,28.133640289,14,61
10080,33152,17.832046509,11,28,5056,23.632911682,15,41,9856,23.103895187,14,70,16384,26.515625000,14,69,41664,27.917051315,15,54
10081,33152,17.922779083,12,32,5056,23.379747391,15,43,9856,23.097402573,14,72,16384,26.242187500,15,68,41664,27.947772980,15,57
10082,33152,17.998069763,12,30,5056,23.784811020,15,39,9856,22.863636017,14,64,16384,26.394531250,13,71,41664,28.039937973,14,59
10083,33152,17.918918610,11,29,5056,23.240507126,14,38,9856,23.500000000,14,75,16384,26.289062500,14,70,41664,28.053764343,13,60
10084,33152,18.011583328,13,36,5056,23.088607788,15,38,9856,23.577922821,13,74,16384,26.433593750,14,71,41664,28.035329819,13,56
10085,33152,17.913127899,12,32,5056,23.265823364,15,37,9856,23.032466888,14,67,16384,26.496093750,13,75,41664,27.850997925,14,59
10086,33152,18.057914734,13,30,5056,23.860759735,16,38,9856,23.032466888,12,77,16384,26.617187500,14,76,41664,27.884792328,15,55
10087,33152,17.824323654,12,31,5056,23.886075974,14,38,9856,23.285715103,14,71,16384,26.410156250,14,69,41664,27.820276260,14,55
10088,33152,17.888031006,12,29,5056,24.050632477,15,43,9856,23.428571701,13,70,16384,26.070312500,13,69,41664,27.817203522,15,58
10089,33152,17.942085266,12,31,5056,23.873416901,15,39,9856,23.097402573,14,71,16384,25.976562500,14,72,41664,28.053764343,14,57
10090,33152,19.884170532,13,36,5056,30.455696106,17,49,9856,27.668830872,14,81,16384,29.902343750,14,77,41664,29.625192642,15,80
10091,33152,20.658300400,13,39,5056,33.544303894,15,59,9856,29.214284897,13,85,16384,31.800781250,14,77,41664,30.387096405,15,92
10092,33152,20.671813965,13,43,5056,33.911392212,17,71,9856,29.311687469,15,90,16384,31.886718750,14,77,41664,30.417818069,15,91
10093,33152,20.237451553,13,40,5056,32.443038940,16,68,9856,29.318181992,14,89,16384,31.574218750,15,77,41664,30.448541641,15,90
10094,33152,20.098455429,13,42,5056,32.544303894,17,55,9856,28.837661743,15,83,16384,30.957031250,16,75,41664,30.135175705,15,92
10095,33152,19.677606583,12,39,5056,32.253166199,18,55,9856,28.318181992,15,90,16384,30.531250000,14,70,41664,30.026113510,15,88
10096,33152,19.631273270,13,42,5056,31.126583099,16,54,9856,28.142856598,15,78,16384,30.257812500,15,69,41664,29.697387695,15,84
10097,33152,19.337837219,12,39,5056,29.949367523,15,51,9856,27.227272034,13,77,16384,29.691406250,16,75,41664,29.674346924,13,84
10098,33152,19.144786835,13,40,5056,29.316455841,17,45,9856,26.902597427,15,86,16384,29.203125000,15,75,41664,29.453149796,14,82
10099,33152,19.108108521,13,38,5056,29.151899338,15,47,9856,26.551948547,13,89,16384,28.867187500,15,71,41664,29.384023666,15,73
10100,33152,18.853281021,12,37,5056,28.721519470,16,45,9856,26.376623154,14,80,16384,28.539062500,15,71,41664,29.271888733,15,76
10101,33152,18.700771332,13,34,5056,28.329113007,17,47,9856,25.928571701,15,82,16384,28.460937500,13,74,41664,29.201229095,15,73
10102,33152,18.708494186,12,33,5056,27.645568848,15,44,9856,26.025974274,14,83,16384,28.308593750,12,69,41664,29.073732376,13,66
10103,33152,18.517374039,13,36,5056,27.139240265,16,43,9856,25.577922821,14,83,16384,27.839843750,14,70,41664,29.124423981,12,66
10104,33152,18.409265518,12,38,5056,26.518987656,16,45,9856,25.000000000,14,79,16384,27.660156250,14,73,41664,28.907835007,13,63
10105,33152,18.366794586,12,32,5056,25.962024689,16,41,9856,24.668830872,13,80,16384,27.437500000,14,77,41664,28.740400314,14,65
10106,33152,18.247104645,12,33,5056,25.531644821,16,38,9856,24.811687469,14,80,16384,27.078125000,14,72,41664,28.614439011,14,62
10107,33152,18.264478683,12,36,5056,25.974683762,15,42,9856,24.402597427,15,74,16384,26.968750000,13,73,41664,28.531490326,14,55
10108,33152,18.098455429,13,33,5056,25.088607788,15,42,9856,24.500000000,14,74,16384,27.207031250,13,78,41664,28.606758118,14,59
10109,33152,18.044401169,12,31,5056,24.708860397,16,39,9856,24.454545975,14,72,16384,26.875000000,13,67,41664,28.539171219,14,55
10110,33152,18.042470932,12,27,5056,24.481012344,15,39,9856,24.136363983,13,74,16384,26.511718750,14,69,41664,28.548387527,13,57
10111,33152,18.005790710,12,34,5056,25.050632477,15,44,9856,24.123376846,13,75,16384,27.039062500,13,73,41664,28.325653076,15,59
10112,33152,18.055984497,12,34,5056,24.670886993,15,44,9856,24.058441162,14,73,16384,26.710937500,14,72,41664,28.348693848,13,59
10113,33152,17.976833344,13,32,5056,24.303796768,15,41,9856,23.701297760,14,83,16384,26.867187500,13,76,41664,28.427034378,15,55
10114,33152,18.001930237,13,29,5056,24.810127258,16,38,9856,24.149351120,14,78,16384,26.671875000,15,75,41664,28.268817902,13,53
10115,33152,17.951738358,12,34,5056,25.025316238,16,41,9856,23.688312531,13,76,16384,26.484375000,12,70,41664,28.325653076,15,57
10116,33152,17.880308151,13,30,5056,24.696203232,15,44,9856,23.506492615,14,71,16384,26.492187500,13,65,41664,28.327188492,13,55
10117,33152,18.071428299,12,33,5056,24.392404556,15,41,9856,23.902597427,14,77,16384,26.835937500,14,72,41664,28.173578262,15,55
10118,33152,18.048261642,11,32,5056,24.126583099,16,39,9856,23.584415436,15,77,16384,26.789062500,15,74,41664,28.304147720,14,53
10119,33152,17.907335281,13,34,5056,24.113924026,15,38,9856,23.383117676,14,72,16384,26.703125000,14,72,41664,28.211980820,15,56
10120,33152,18.032817841,12,32,5056,24.088607788,14,36,9856,23.779220581,14,76,16384,26.316406250,15,74,41664,28.267280579,15,57
10121,33152,18.075288773,13,32,5056,24.101264954,15,40,9856,23.545454025,14,82,16384,26.707031250,14,74,41664,28.314899445,14,58
10122,33152,17.843629837,12,28,5056,24.341772079,16,41,9856,23.675325394,14,75,16384,26.406250000,15,67,41664,28.319507599,15,58
10123,33152,17.772201538,13,32,5056,23.911392212,16,37,9856,23.246753693,13,72,16384,26.457031250,12,78,41664,28.196620941,14,57
10124,33152,17.961389542,12,32,5056,23.607595444,16,42,9856,23.370130539,13,77,16384,26.429687500,15,65,41664,27.890937805,15,59
10125,33152,17.957529068,12,32,5056,23.949367523,14,37,9856,23.090909958,14,66,16384,26.628906250,14,70,41664,28.219661713,14,58
10126,33152,17.884170532,12,30,5056,23.721519470,16,36,9856,23.000000000,13,74,16384,26.167968750,15,72,41664,28.112134933,15,58
10127,33152,17.990346909,12,30,5056,24.037975311,14,42,9856,23.324674606,14,69,16384,26.425781250,13,73,41664,28.112134933,13,54
10128,33152,17.965250015,13,31,5056,23.772151947,15,37,9856,23.623376846,13,70,16384,26.464843750,15,78,41664,28.173578262,14,58
10129,33152,17.940155029,12,29,5056,23.481012344,15,41,9856,23.318181992,14,74,16384,26.515625000,14,74,41664,28.152072906,14,54
10130,33152,17.816602707,13,26,5056,23.936708450,16,36,9856,23.532466888,13,73,16384,26.226562500,13,72,41664,27.992319107,15,55
10131,33152,17.847490311,12,33,5056,24.012659073,15,37,9856,23.467533112,11,74,16384,26.367187500,13,72,41664,27.947772980,15,53
10132,33152,17.918918610,12,33,5056,23.708860397,15,39,9856,23.409090042,14,71,16384,26.152343750,15,74,41664,28.024578094,15,56
10133,33152,18.098455429,12,35,5056,24.126583099,16,43,9856,23.350648880,14,72,16384,26.359375000,14,74,41664,27.967741013,15,58
10134,33152,17.901544571,12,33,5056,23.531644821,13,42,9856,23.487012863,14,68,16384,26.406250000,13,75,41664,28.072196960,15,62
10135,33152,18.030887604,12,34,5056,23.898735046,14,40,9856,23.259740829,14,70,16384,26.300781250,14,72,41664,28.024578094,15,52
10136,33152,17.899614334,12,29,5056,23.569620132,16,37,9856,23.084415436,13,68,16384,26.441406250,14,70,41664,27.838708878,15,55
10137,33152,17.872587204,12,29,5056,23.822784424,15,39,9856,23.201297760,15,70,16384,26.480468750,13,75,41664,27.935483932,14,53
10138,33152,17.888031006,11,32,5056,23.898735046,15,35,9856,22.909090042,14,66,16384,26.429687500,15,71,41664,27.866359711,13,52
10139,33152,17.835906982,13,35,5056,23.518987656,14,42,9856,23.129869461,13,70,16384,26.339843750,14,69,41664,28.168970108,15,57
10140,33152,18.019304276,13,32,5056,23.607595444,16,38,9856,23.441558838,14,66,16384,26.457031250,14,75,41664,27.852535248,15,51
10141,33152,17.945945740,12,28,5056,23.265823364,14,37,9856,23.324674606,14,69,16384,26.093750000,14,71,41664,28.081413269,14,59
10142,33152,18.021236420,12,30,5056,23.607595444,14,41,9856,23.188312531,14,72,16384,26.292968750,15,78,41664,27.884792328,13,57
10143,33152,18.019304276,12,32,5056,23.518987656,14,44,9856,23.194805145,13,72,16384,26.414062500,15,67,41664,27.752687454,13,56
10144,33152,17.818532944,12,32,5056,23.936708450,16,37,9856,23.441558838,13,71,16384,26.468750000,14,69,41664,27.995391846,14,55
10145,33152,17.886100769,12,32,5056,23.784811020,15,36,9856,23.350648880,14,72,16384,26.359375000,14,66,41664,27.850997925,14,54
10146,33152,17.990346909,12,33,5056,23.746835709,16,39,9856,23.318181992,13,68,16384,26.191406250,14,68,41664,27.846389771,15,53
10147,33152,18.042470932,12,30,5056,23.886075974,15,40,9856,23.220779419,15,78,16384,26.199218750,14,72,41664,28.015361786,15,60
10148,33152,17.729730606,13,29,5056,23.607595444,14,37,9856,23.266233444,13,68,16384,26.503906250,13,75,41664,27.804916382,14,54
10149,33152,17.872587204,12,32,5056,23.987340927,16,41,9856,23.129869461,15,77,16384,26.359375000,14,77,41664,27.655914307,15,56
10150,33152,17.864864349,12,33,5056,23.227848053,15,38,9856,22.987012863,13,75,16384,26.066406250,14,79,41664,27.741935730,14,53
10151,33152,17.857143402,12,34,5056,23.556962967,16,38,9856,22.707792282,13,71,16384,26.179687500,14,70,41664,27.671274185,14,54
10152,33152,17.888031006,12,34,5056,23.810127258,15,40,9856,23.285715103,13,70,16384,26.125000000,14,73,41664,27.525344849,14,63
10153,33152,17.899614334,13,27,5056,23.481012344,14,39,9856,22.883117676,13,67,16384,26.207031250,13,68,41664,27.597541809,14,57
10154,33152,17.920848846,13,32,5056,23.721519470,14,41,9856,22.753246307,12,69,16384,26.093750000,13,68,41664,27.476190567,14,53
10155,33152,17.837837219,12,31,5056,23.455696106,15,38,9856,22.798702240,14,71,16384,26.089843750,14,67,41664,27.368663788,14,52
10156,33152,17.795366287,12,31,5056,23.303796768,15,38,9856,23.019479752,14,64,16384,25.925781250,14,74,41664,27.807987213,14,51
10157,33152,17.839767456,12,33,5056,23.000000000,15,39,9856,23.259740829,13,67,16384,26.113281250,14,68,41664,27.774192810,14,55
10158,33152,17.768339157,12,33,5056,23.405063629,15,39,9856,23.045454025,14,76,16384,26.082031250,12,66,41664,27.875576019,15,58
10159,33152,18.131273270,12,33,5056,23.544303894,15,37,9856,23.129869461,15,75,16384,26.363281250,14,75,41664,27.884792328,14,52
10160,33152,17.808879852,12,28,5056,23.531644821,15,43,9856,22.837661743,13,69,16384,26.296875000,14,75,41664,27.935483932,13,54
10161,33152,17.876447678,13,29,5056,23.506328583,15,39,9856,23.428571701,14,79,16384,26.281250000,14,70,41664,27.798770905,14,52
10162,33152,17.905405045,12,32,5056,23.797468185,16,37,9856,23.116882324,13,71,16384,25.980468750,13,70,41664,27.863286972,14,55
10163,33152,17.884170532,13,29,5056,24.025316238,16,39,9856,22.993507385,14,68,16384,26.121093750,14,76,41664,27.901689529,14,58
10164,33152,17.924711227,12,33,5056,23.556962967,14,38,9856,23.512987137,13,75,16384,26.351562500,14,76,41664,27.757295609,14,55
10165,33152,17.895751953,12,27,5056,24.417720795,16,39,9856,23.363636017,14,70,16384,27.136718750,13,76,41664,31.233486176,16,61
10166,33152,18.204633713,12,32,5056,24.886075974,15,42,9856,23.798702240,15,77,16384,27.746093750,15,68,41664,34.053764343,14,77
10167,33152,18.075288773,12,35,5056,24.936708450,16,43,9856,23.831169128,14,69,16384,27.632812500,15,78,41664,34.236560822,13,76
10168,33152,18.032817841,12,35,5056,24.949367523,16,43,9856,23.467533112,15,72,16384,27.640625000,15,80,41664,33.768047333,16,81
10169,33152,18.046331406,12,35,5056,25.139240265,16,40,9856,23.480520248,14,71,16384,27.644531250,15,72,41664,33.274963379,16,73
10170,33152,17.934362411,12,32,5056,24.962024689,16,40,9856,23.603895187,14,70,16384,27.152343750,15,70,41664,32.615974426,15,65
10171,33152,18.030887604,12,33,5056,24.253164291,16,39,9856,23.357143402,15,77,16384,27.359375000,14,71,41664,32.070659637,15,69
10172,33152,17.882240295,12,28,5056,24.645568848,15,40,9856,23.448051453,15,77,16384,27.250000000,13,72,41664,31.579109192,14,68
10173,33152,17.861003876,13,33,5056,24.113924026,16,37,9856,23.370130539,14,68,16384,27.191406250,14,73,41664,31.164361954,15,62
10174,33152,17.886100769,12,30,5056,24.075948715,14,42,9856,23.545454025,14,72,16384,27.226562500,14,72,41664,30.857143402,13,64
10175,33152,18.046331406,12,34,5056,24.303796768,17,38,9856,23.636363983,14,74,16384,26.808593750,14,72,41664,30.173578262,14,56
10176,33152,18.040540695,13,32,5056,23.974683762,14,39,9856,23.474025726,13,71,16384,26.671875000,15,71,41664,30.070659637,15,61
10177,33152,17.934362411,13,31,5056,24.050632477,14,43,9856,23.350648880,14,69,16384,26.570312500,13,76,41664,29.850997925,14,58
10178,33152,17.897684097,12,31,5056,23.670886993,15,34,9856,23.448051453,14,69,16384,26.511718750,14,68,41664,29.695852280,14,61
10179,33152,17.920848846,11,31,5056,23.848100662,15,38,9856,23.298702240,15,73,16384,26.519531250,14,75,41664,29.305683136,13,57
10180,33152,17.903474808,12,33,5056,24.151899338,15,36,9856,23.272727966,14,70,16384,26.257812500,14,68,41664,29.150537491,15,51
10181,33152,17.756755829,13,32,5056,24.000000000,14,36,9856,23.733766556,15,73,16384,26.257812500,14,72,41664,28.996927261,15,60
10182,33152,17.934362411,12,32,5056,23.848100662,15,42,9856,23.129869461,14,67,16384,26.593750000,13,76,41664,28.823348999,15,53
10183,33152,17.940155029,12,32,5056,23.924051285,13,40,9856,23.376623154,14,73,16384,26.179687500,14,70,41664,28.634408951,15,59
10184,33152,17.930501938,11,30,5056,23.632911682,15,34,9856,23.207792282,13,73,16384,26.503906250,13,69,41664,28.688171387,14,58
10185,33152,17.799228668,12,29,5056,23.544303894,14,39,9856,23.064935684,14,71,16384,26.390625000,15,70,41664,28.549922943,15,54
10186,33152,17.783782959,12,32,5056,23.860759735,15,40,9856,23.824674606,14,76,16384,26.421875000,14,69,41664,28.221199036,13,61
10187,33152,17.899614334,12,33,5056,23.645568848,16,44,9856,23.389610291,13,75,16384,26.550781250,14,66,41664,28.505376816,14,54
10188,33152,17.998069763,12,32,5056,23.379747391,14,37,9856,22.883117676,14,71,16384,26.605468750,13,71,41664,28.396312714,13,54
10189,33152,17.799228668,12,28,5056,23.417720795,13,37,9856,23.181818008,13,65,16384,26.464843750,15,72,41664,28.125959396,15,55
10190,33152,17.899614334,12,33,5056,23.506328583,15,39,9856,23.168830872,13,75,16384,26.531250000,14,74,41664,28.267280579,14,57
10191,33152,17.853281021,12,29,5056,23.670886993,15,36,9856,23.331169128,14,73,16384,26.488281250,14,71,41664,28.210445404,15,56
10192,33152,17.861003876,12,35,5056,24.202531815,15,41,9856,23.116882324,14,69,16384,26.289062500,13,75,41664,28.147464752,15,61
10193,33152,17.965250015,11,34,5056,23.392404556,13,35,9856,23.110389709,13,65,16384,26.265625000,14,71,41664,28.018432617,13,54
10194,33152,18.030887604,12,31,5056,23.240507126,14,39,9856,23.188312531,14,73,16384,26.199218750,13,70,41664,27.929340363,15,54
10195,33152,17.779922485,12,31,5056,23.987340927,14,42,9856,23.103895187,13,69,16384,26.175781250,14,73,41664,27.912443161,15,55
10196,33152,17.922779083,13,31,5056,23.860759735,15,41,9856,23.051948547,14,73,16384,26.425781250,14,77,41664,27.953916550,14,55
10197,33152,17.776062012,12,31,5056,23.810127258,15,39,9856,23.279220581,14,72,16384,26.687500000,13,76,41664,28.105991364,15,53
10198,33152,17.822393417,13,34,5056,23.531644821,15,39,9856,23.168830872,14,73,16384,26.585937500,15,69,41664,28.141321182,14,59
10199,33152,17.957529068,12,31,5056,23.822784424,16,38,9856,23.025974274,14,70,16384,26.417968750,14,65,41664,27.963132858,15,60
10200,33152,17.982625961,12,34,5056,23.759492874,15,34,9856,23.142856598,14,67,16384,26.703125000,14,69,41664,28.216588974,14,56
10201,33152,17.972972870,12,34,5056,23.556962967,16,36,9856,22.987012863,14,67,16384,26.890625000,14,72,41664,28.058372498,14,56
10202,33152,17.810810089,12,32,5056,23.253164291,15,37,9856,23.279220581,12,71,16384,26.574218750,14,70,41664,28.010753632,14,54
10203,33152,17.841699600,12,30,5056,23.569620132,15,37,9856,23.103895187,15,76,16384,26.378906250,15,75,41664,27.889400482,14,53
10204,33152,18.110038757,12,30,5056,23.544303894,14,41,9856,23.116882324,13,70,16384,26.640625000,14,75,41664,27.875576019,14,53
10205,33152,17.824323654,12,31,5056,23.797468185,15,38,9856,23.058441162,13,69,16384,26.523437500,13,66,41664,28.113670349,14,62
10206,33152,18.028957367,13,31,5056,23.177215576,13,44,9856,23.136363983,14,78,16384,26.425781250,14,76,41664,27.966205597,14,60
10207,33152,17.978763580,12,32,5056,23.683544159,14,42,9856,23.188312531,13,70,16384,26.613281250,14,77,41664,28.208909988,15,58
10208,33152,17.830116272,12,30,5056,23.341772079,15,38,9856,23.272727966,13,67,16384,26.519531250,13,70,41664,28.009216309,13,52
10209,33152,17.938224792,13,30,5056,22.924051285,14,36,9856,23.110389709,14,70,16384,26.695312500,14,68,41664,28.239631653,15,59
10210,33152,17.716217041,12,31,5056,23.291139603,15,36,9856,23.558441162,14,74,16384,26.300781250,14,74,41664,27.935483932,15,53
10211,33152,17.722007751,13,35,5056,23.417720795,15,38,9856,23.428571701,15,68,16384,26.265625000,12,72,41664,28.010753632,14,61
10212,33152,17.725868225,12,29,5056,23.177215576,16,38,9856,23.389610291,14,70,16384,26.644531250,13,76,41664,27.952381134,15,54
10213,33152,17.772201538,12,31,5056,23.493671417,14,38,9856,23.311687469,14,76,16384,26.523437500,14,72,41664,27.849462509,14,56
10214,33152,17.803089142,13,31,5056,23.987340927,13,43,9856,23.162338257,14,70,16384,26.226562500,12,70,41664,27.938556671,15,52
10215,33152,17.696910858,12,29,5056,23.151899338,15,39,9856,23.389610291,14,66,16384,26.816406250,14,70,41664,27.987710953,14,53
10216,33152,17.947875977,12,33,5056,23.607595444,14,37,9856,23.240259171,14,77,16384,26.417968750,14,71,41664,28.096775055,16,61
10217,33152,17.855213165,12,29,5056,23.582279205,15,37,9856,23.376623154,14,70,16384,26.304687500,15,67,41664,28.023040771,14,54
10218,33152,18.108108521,13,31,5056,23.367088318,14,34,9856,23.545454025,15,63,16384,26.328125000,13,70,41664,28.030721664,14,55
10219,33152,17.903474808,13,34,5056,24.025316238,17,38,9856,23.493507385,14,68,16384,26.757812500,14,76,41664,28.049154282,14,57
10220,33152,17.913127899,12,32,5056,23.518987656,15,41,9856,23.448051453,13,69,16384,26.140625000,14,73,41664,28.015361786,15,53
10221,33152,17.745174408,12,29,5056,23.645568848,16,40,9856,23.480520248,13,65,16384,26.378906250,15,67,41664,28.073732376,14,61
10222,33152,17.901544571,12,31,5056,23.873416901,15,43,9856,23.746753693,13,66,16384,26.316406250,13,67,41664,28.041475296,15,59
10223,33152,17.835906982,11,31,5056,23.670886993,14,38,9856,23.831169128,13,76,16384,26.503906250,14,71,41664,28.118280411,15,53
10224,33152,17.959459305,13,30,5056,23.291139603,13,38,9856,23.324674606,14,70,16384,26.386718750,14,79,41664,27.996927261,15,58
10225,33152,17.965250015,12,29,5056,23.151899338,15,39,9856,23.467533112,14,71,16384,26.507812500,14,66,41664,28.066051483,15,58
10226,33152,17.945945740,12,26,5056,23.468355179,15,34,9856,23.525974274,14,68,16384,26.421875000,14,72,41664,27.935483932,15,51
10227,33152,18.084941864,13,33,5056,23.734176636,15,37,9856,23.305194855,14,71,16384,26.117187500,14,65,41664,27.863286972,14,55
10228,33152,17.907335281,12,32,5056,23.683544159,15,37,9856,23.266233444,14,68,16384,26.281250000,14,74,41664,27.857143402,13,56
10229,33152,17.818532944,12,32,5056,23.367088318,15,41,9856,23.441558838,15,69,16384,26.082031250,15,66,41664,27.906297684,14,54
10230,33152,17.953668594,13,28,5056,23.670886993,15,37,9856,23.402597427,13,70,16384,26.378906250,13,69,41664,28.026113510,15,59
10231,33152,17.789575577,12,29,5056,23.341772079,14,38,9856,23.623376846,14,71,16384,26.445312500,14,79,41664,27.864824295,13,52
10232,33152,17.888031006,12,29,5056,23.518987656,14,41,9856,23.331169128,13,68,16384,26.628906250,14,76,41664,27.924730301,15,56
10233,33152,17.940155029,13,35,5056,23.544303894,15,39,9856,23.415584564,13,73,16384,26.421875000,14,77,41664,27.892473221,15,57
10234,33152,17.832046509,12,28,5056,23.949367523,16,39,9856,23.298702240,13,63,16384,26.265625000,14,70,41664,27.975421906,14,56
10235,33152,17.791505814,12,34,5056,23.759492874,14,42,9856,23.662338257,14,69,16384,26.316406250,13,79,41664,27.806451797,14,55
10236,33152,17.870656967,11,30,5056,23.746835709,15,36,9856,23.298702240,14,78,16384,26.746093750,15,81,41664,27.843317032,15,55
10237,33152,17.857143402,13,31,5056,23.734176636,16,42,9856,23.253246307,14,74,16384,27.023437500,14,71,41664,27.990783691,15,58
10238,33152,17.974903107,12,31,5056,23.341772079,16,38,9856,23.636363983,13,70,16384,26.707031250,14,72,41664,27.932411194,14,52
10239,33152,17.980695724,12,31,5056,23.227848053,16,36,9856,23.084415436,13,67,16384,26.656250000,14,74,41664,27.901689529,14,52
10240,33152,18.820463181,12,36,5056,26.278480530,15,43,9856,25.279220581,13,78,16384,28.281250000,15,74,41664,28.576036453,14,57
10241,33152,20.602315903,13,43,5056,33.341773987,19,63,9856,29.532466888,15,84,16384,31.488281250,15,78,41664,30.267280579,14,84
10242,33152,20.913127899,13,45,5056,33.949367523,15,66,9856,29.935064316,14,96,16384,31.636718750,15,77,41664,30.135175705,14,96
10243,33152,20.698841095,13,47,5056,34.000000000,14,63,9856,29.779220581,14,85,16384,31.648437500,14,75,41664,30.133640289,14,91
10244,33152,20.256755829,12,42,5056,32.392406464,18,56,9856,29.019479752,15,83,16384,31.292968750,15,79,41664,30.121351242,15,81
10245,33152,20.065637589,11,45,5056,32.582279205,16,58,9856,29.207792282,15,89,16384,31.027343750,14,78,41664,29.806451797,14,89
10246,33152,19.822393417,12,42,5056,31.291139603,15,59,9856,28.207792282,15,81,16384,30.847656250,12,74,41664,29.748079300,14,86
10247,33152,19.627412796,12,43,5056,29.987340927,16,48,9856,28.110389709,14,84,16384,29.503906250,14,74,41664,29.483871460,15,82
10248,33152,19.428571701,12,41,5056,29.848100662,16,46,9856,27.681818008,14,81,16384,29.222656250,13,74,41664,29.462366104,14,88
10249,33152,19.198841095,12,36,5056,28.974683762,17,46,9856,27.168830872,13,90,16384,28.703125000,13,71,41664,29.125959396,15,73
10250,33152,18.938224792,12,39,5056,28.101264954,17,46,9856,26.720779419,14,71,16384,28.914062500,15,77,41664,29.168970108,15,75
10251,33152,18.913127899,13,35,5056,27.936708450,16,45,9856,26.902597427,15,78,16384,28.160156250,15,78,41664,29.038402557,13,66
10252,33152,18.795366287,12,34,5056,27.379747391,16,45,9856,26.155843735,15,86,16384,28.406250000,14,70,41664,28.964670181,14,74
10253,33152,18.557914734,12,37,5056,26.873416901,16,44,9856,25.720779419,13,80,16384,28.089843750,14,73,41664,28.720430374,14,72
10254,33152,18.544401169,13,34,5056,26.189872742,16,42,9856,25.506492615,14,72,16384,27.828125000,14,67,41664,28.789554596,14,62
10255,33152,18.513513565,12,33,5056,26.531644821,17,42,9856,25.253246307,15,79,16384,27.324218750,13,77,41664,28.662057877,13,66
10256,33152,18.133205414,12,28,5056,25.594936371,14,39,9856,24.837661743,14,80,16384,27.320312500,13,74,41664,28.795698166,15,63
10257,33152,18.297296524,12,34,5056,25.772151947,16,41,9856,24.610389709,13,77,16384,27.121093750,14,69,41664,28.514593124,14,59
10258,33152,18.378377914,12,28,5056,25.063291550,15,38,9856,24.655843735,13,79,16384,27.164062500,14,76,41664,28.473117828,13,56
10259,33152,18.142856598,13,32,5056,25.392404556,15,38,9856,24.883117676,14,78,16384,27.023437500,14,76,41664,28.508447647,15,57
10260,33152,18.189189911,12,29,5056,24.620252609,17,40,9856,24.636363983,14,73,16384,26.968750000,14,72,41664,28.271888733,13,55
10261,33152,18.220077515,12,34,5056,25.139240265,15,43,9856,24.233766556,14,77,16384,26.804687500,13,73,41664,28.167434692,14,55
10262,33152,18.079151154,11,32,5056,24.607595444,17,40,9856,24.233766556,14,74,16384,26.789062500,14,72,41664,28.354839325,13,55
10263,33152,17.961389542,12,29,5056,24.291139603,13,40,9856,24.090909958,12,72,16384,26.843750000,14,74,41664,28.109062195,13,56
10264,33152,18.341699600,13,34,5056,24.898735046,16,39,9856,24.415584564,14,75,16384,26.898437500,13,75,41664,28.321044922,14,57
10265,33152,18.052124023,12,29,5056,24.772151947,15,43,9856,23.896104813,14,74,16384,26.839843750,14,71,41664,28.199693680,13,60
10266,33152,18.135135651,12,34,5056,24.417720795,16,40,9856,23.616882324,13,70,16384,26.453125000,14,70,41664,28.142856598,14,53
10267,33152,17.984556198,13,31,5056,24.113924026,16,34,9856,23.798702240,12,67,16384,26.628906250,13,75,41664,28.144393921,15,60
10268,33152,17.944015503,13,29,5056,24.392404556,16,38,9856,23.766233444,14,71,16384,26.628906250,14,67,41664,27.989246368,14,57
10269,33152,18.009653091,12,32,5056,23.670886993,15,34,9856,23.753246307,13,72,16384,27.246093750,15,76,41664,28.092164993,14,55
10270,33152,17.841699600,12,33,5056,23.721519470,15,35,9856,23.720779419,13,72,16384,27.007812500,15,75,41664,28.138248444,15,59
10271,33152,18.044401169,12,30,5056,23.974683762,14,41,9856,23.474025726,14,63,16384,27.281250000,14,76,41664,28.122888565,13,61
