 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
1289,32,109.219,53,193,225,121.760,50,268,208,116.966,60,234
1290,32,111.531,60,195,225,122.756,55,252,208,117.183,55,237
1291,32,110.375,62,211,225,122.356,51,246,208,116.019,57,233
1292,32,109.781,59,196,225,122.671,54,246,208,116.558,49,244
1293,32,110.562,58,196,225,123.049,54,230,208,116.611,53,246
1294,32,111.469,55,212,225,124.018,57,238,208,115.885,57,239
1295,32,109.188,53,205,225,122.182,50,262,208,115.365,55,248
1296,32,112.156,52,209,225,122.933,55,243,208,114.202,59,226
1297,32,110.344,60,210,225,123.342,59,248,208,114.620,53,233
1298,32,109.594,61,206,225,121.133,54,244,208,115.389,51,261
1299,32,109.281,58,207,225,124.996,58,249,208,115.183,53,243
1300,32,108.438,65,198,225,122.449,54,254,208,117.005,61,227
1301,32,110.562,68,190,225,124.209,51,240,208,115.726,54,258
1302,32,113.156,49,207,225,123.689,54,239,208,116.851,54,246
1303,32,112.594,61,206,225,122.080,52,242,208,115.048,58,240
1304,32,111.062,48,184,225,122.107,55,220,208,115.163,58,237
1305,32,112.156,55,174,225,124.404,53,259,208,115.269,55,243
1306,32,109.031,49,191,225,124.053,52,257,208,116.385,59,248
1307,32,107.969,49,172,225,122.147,58,264,208,115.043,55,248
1308,32,109.062,58,190,225,123.062,56,234,208,115.625,51,248
1309,32,110.188,64,195,225,124.156,59,240,208,115.649,57,241
1310,32,107.531,56,187,225,123.196,56,254,208,115.995,56,262
1311,32,110.844,54,191,225,123.458,57,261,208,115.510,62,248
1312,32,107.562,54,169,225,122.431,57,252,208,115.904,56,257
1313,32,110.312,65,195,225,123.516,57,261,208,115.721,58,267
1314,32,109.562,63,188,225,121.858,52,249,208,116.904,55,241
1315,32,110.781,63,179,225,123.404,61,250,208,115.611,60,247
1316,32,110.375,51,180,225,122.902,55,241,208,116.721,60,240
1317,32,108.375,55,189,225,123.413,56,244,208,116.212,58,264
1318,32,114.031,66,202,225,123.453,52,253,208,115.745,55,246
1319,32,107.531,53,168,225,121.787,58,260,208,116.361,58,238
1320,32,109.469,58,190,225,121.849,46,241,208,117.101,59,225
1321,32,111.250,52,196,225,122.778,56,249,208,115.534,55,256
1322,32,108.406,61,180,225,122.844,52,248,208,115.942,55,269
1323,32,110.156,60,170,225,123.138,56,257,208,116.923,55,249
1324,32,109.219,57,184,225,122.116,54,265,208,115.106,47,235
1325,32,110.969,66,199,225,122.516,58,228,208,117.091,60,232
1326,32,108.000,56,176,225,124.413,53,247,208,116.062,51,240
1327,32,105.719,48,176,225,122.244,52,228,208,116.293,59,241
1328,32,110.219,55,167,225,122.773,49,241,208,116.231,56,242
1329,32,110.094,60,168,225,122.369,54,233,208,116.678,59,242
1330,32,108.125,52,186,225,121.604,53,251,208,115.457,58,230
1331,32,108.906,58,182,225,123.316,58,247,208,115.490,51,256
1332,32,106.188,53,167,225,122.293,49,256,208,116.928,58,264
1333,32,107.312,57,169,225,122.351,51,248,208,116.236,41,259
1334,32,107.969,58,173,225,123.707,55,256,208,116.788,58,249
1335,32,109.531,53,181,225,123.649,57,245,208,116.841,58,272
1336,32,108.812,60,176,225,124.449,53,243,208,116.981,62,256
1337,32,107.594,55,185,225,125.093,56,264,208,118.438,51,259
1338,32,107.375,55,179,225,128.169,53,257,208,123.702,61,235
1339,32,108.906,54,166,225,129.271,52,261,208,123.322,59,261
1340,32,105.969,54,173,225,127.467,52,252,208,120.817,52,249
1341,32,106.875,62,168,225,126.520,54,251,208,121.091,54,247
1342,32,107.250,56,175,225,125.062,59,250,208,119.986,53,247
1343,32,107.406,55,177,225,126.240,52,261,208,118.053,47,243
1344,32,107.156,61,172,225,124.236,53,250,208,117.620,60,240
1345,32,106.125,59,202,225,124.631,53,243,208,117.553,56,246
1346,32,105.188,58,186,225,124.356,57,248,208,117.562,62,244
1347,32,109.562,56,159,225,123.596,55,244,208,118.096,55,235
1348,32,110.438,61,177,225,123.871,52,232,208,116.370,58,233
1349,32,107.938,64,163,225,123.204,57,260,208,118.442,53,254
1350,32,108.781,58,196,225,123.716,52,264,208,117.111,60,238
1351,32,108.469,56,177,225,123.902,50,234,208,117.303,59,234
1352,32,105.344,55,161,225,122.618,56,228,208,118.274,55,266
1353,32,108.469,65,182,225,123.733,60,231,208,116.889,56,235
1354,32,108.344,56,195,225,122.907,55,239,208,116.332,52,253
1355,32,107.125,59,173,225,122.973,49,252,208,116.611,58,264
1356,32,105.500,60,187,225,123.573,52,247,208,117.596,60,240
1357,32,106.281,51,181,225,124.302,54,245,208,116.577,51,227
1358,32,105.094,53,180,225,122.111,55,247,208,116.087,56,240
1359,32,105.625,55,187,225,123.160,53,251,208,116.995,52,233
1360,32,104.844,56,186,225,123.271,47,236,208,116.173,59,242
1361,32,105.562,58,184,225,122.689,55,233,208,115.673,54,241
1362,32,108.000,62,184,225,122.724,52,254,208,117.188,58,231
1363,32,105.062,57,186,225,122.409,57,249,208,116.837,56,243
1364,32,105.188,67,183,225,123.507,50,220,208,115.808,59,222
1365,32,104.438,55,158,225,122.502,52,249,208,115.337,56,257
1366,32,106.500,51,158,225,121.796,55,240,208,116.188,58,248
1367,32,110.094,62,177,225,121.756,63,244,208,117.452,56,261
1368,32,109.812,66,168,225,122.569,58,261,208,115.798,56,234
1369,32,105.094,52,175,225,122.876,61,259,208,116.582,49,244
1370,32,105.656,61,178,225,122.604,54,271,208,116.856,56,260
1371,32,105.438,54,172,225,122.324,55,228,208,116.740,52,274
1372,32,106.344,60,159,225,122.191,47,254,208,118.630,60,251
1373,32,106.031,59,175,225,122.324,57,272,208,117.524,55,253
1374,32,105.562,57,172,225,123.160,51,239,208,115.428,56,265
1375,32,104.906,56,188,225,121.707,57,257,208,117.596,54,235
1376,32,105.906,56,193,225,120.969,57,245,208,116.216,56,239
1377,32,106.062,58,170,225,122.493,53,247,208,116.341,51,239
1378,32,105.062,50,167,225,121.156,51,248,208,117.447,58,245
1379,32,105.625,53,175,225,122.080,54,255,208,117.279,59,272
1380,32,105.000,59,175,225,121.618,53,239,208,116.293,59,247
1381,32,104.906,58,172,225,122.098,57,243,208,116.457,61,246
1382,32,104.219,61,177,225,122.564,56,246,208,115.894,55,249
1383,32,104.938,62,165,225,121.307,54,255,208,118.000,59,241
1384,32,104.875,64,174,225,121.707,52,263,208,116.971,63,229
1385,32,103.594,59,181,225,122.044,49,248,208,116.115,54,242
1386,32,107.031,51,173,225,122.169,53,252,208,115.731,55,232
1387,32,105.250,51,169,225,121.129,59,250,208,118.192,55,229
1388,32,104.750,60,176,225,121.360,51,216,208,117.221,57,259
1389,32,104.875,55,172,225,121.738,48,254,208,117.231,59,248
1390,32,104.781,64,181,225,121.653,53,240,208,117.317,51,241
1391,32,105.969,51,166,225,121.538,54,248,208,116.981,55,249
1392,32,105.625,59,174,225,121.498,52,237,208,116.639,56,261
1393,32,103.625,56,173,225,121.591,55,247,208,116.683,57,254
1394,32,105.094,59,192,225,122.382,54,234,208,118.394,59,261
1395,32,104.719,60,187,225,121.209,52,252,208,117.611,56,247
1396,32,105.031,55,193,225,122.542,54,247,208,116.149,59,273
1397,32,106.406,63,176,225,121.307,59,246,208,116.058,51,248
1398,32,107.406,59,175,225,123.111,59,246,208,117.904,57,258
1399,32,107.875,59,183,225,121.351,57,257,208,117.317,56,256
1400,32,101.531,51,156,225,120.769,54,230,208,116.870,57,256
1401,32,104.938,54,188,225,121.040,49,223,208,116.486,60,269
1402,32,103.656,53,173,225,122.471,56,237,208,116.726,55,269
1403,32,105.781,56,178,225,119.902,56,258,208,117.144,53,243
1404,32,105.594,63,191,225,121.476,49,237,208,116.630,45,253
1405,32,106.688,50,192,225,122.080,56,251,208,117.673,59,249
1406,32,107.000,59,194,225,121.933,48,244,208,118.226,55,244
1407,32,104.688,59,196,225,120.378,57,252,208,118.490,56,254
1408,32,108.250,58,190,225,122.320,55,250,208,118.413,58,260
1409,32,105.406,66,206,225,121.867,54,237,208,116.986,50,251
1410,32,105.531,56,189,225,122.098,55,252,208,117.447,55,249
1411,32,103.844,55,191,225,121.147,53,233,208,118.135,51,249
1412,32,102.344,59,189,225,121.591,51,260,208,120.087,61,270
1413,32,105.812,59,202,225,121.267,56,255,208,118.135,51,247
1414,32,102.875,58,187,225,120.764,59,243,208,117.779,53,238
1415,32,99.562,52,180,225,121.262,57,230,208,118.072,56,253
1416,32,101.469,61,194,225,121.049,56,273,208,118.365,57,236
1417,32,99.906,52,187,225,121.596,51,231,208,118.413,58,256
1418,32,99.594,63,165,225,122.840,55,250,208,119.096,58,240
1419,32,96.125,56,166,225,120.987,51,240,208,118.601,52,263
1420,32,97.469,59,178,225,121.698,56,242,208,117.495,55,241
1421,32,99.312,55,179,225,119.933,48,251,208,118.279,59,241
1422,32,98.000,52,185,225,121.062,57,230,208,117.745,57,243
1423,32,97.500,51,176,225,122.458,55,256,208,117.625,57,246
1424,32,96.250,56,174,225,121.671,49,248,208,117.240,55,241
1425,32,95.750,58,165,225,121.476,53,254,208,117.284,57,248
1426,32,98.156,62,183,225,122.476,54,258,208,118.870,58,263
1427,32,97.500,56,181,225,122.080,55,263,208,117.889,58,259
1428,32,95.531,60,197,225,122.049,52,257,208,117.726,55,267
1429,32,97.312,57,193,225,122.471,54,242,208,116.947,54,253
1430,32,99.312,60,181,225,123.382,56,261,208,117.697,56,257
1431,32,97.688,56,186,225,123.742,51,256,208,117.707,58,249
1432,32,97.781,49,179,225,121.262,58,235,208,117.702,59,262
1433,32,96.438,50,180,225,123.284,46,241,208,117.216,56,246
1434,32,97.062,60,161,225,123.284,52,240,208,117.462,56,260
1435,32,94.281,54,189,225,121.969,53,258,208,118.010,59,242
1436,32,95.750,54,193,225,123.738,46,262,208,117.947,63,267
1437,32,95.656,55,179,225,122.004,51,279,208,118.274,57,257
1438,32,96.656,63,192,225,122.964,55,243,208,117.481,58,248
1439,32,95.656,58,186,225,122.916,52,260,208,118.966,53,260
1440,32,96.969,55,176,225,122.324,51,271,208,116.962,56,261
1441,32,97.969,59,172,225,123.858,54,271,208,118.034,57,254
1442,32,95.094,55,197,225,122.996,55,265,208,117.731,56,253
1443,32,97.969,61,165,225,124.031,49,252,208,118.678,54,255
1444,32,99.438,52,202,225,122.773,45,252,208,118.048,48,241
1445,32,97.688,54,188,225,122.533,54,262,208,117.558,58,250
1446,32,100.281,47,198,225,122.618,51,222,208,117.226,55,252
1447,32,96.875,55,181,225,122.169,53,230,208,117.389,58,248
1448,32,95.781,56,183,225,122.236,58,259,208,117.875,55,250
1449,32,98.375,46,202,225,121.462,45,229,208,118.062,57,258
1450,32,94.406,55,178,225,121.476,54,233,208,118.058,50,260
1451,32,95.781,55,193,225,122.489,53,258,208,118.188,51,245
1452,32,95.469,54,181,225,122.231,45,222,208,116.952,47,236
1453,32,96.719,62,177,225,120.231,47,253,208,117.226,57,256
1454,32,96.875,57,196,225,121.396,47,247,208,117.567,52,252
1455,32,95.969,60,185,225,120.240,56,244,208,117.750,51,246
1456,32,96.188,55,178,225,122.187,58,249,208,119.005,54,255
1457,32,94.031,55,182,225,121.942,52,238,208,118.240,58,250
1458,32,98.562,48,207,225,122.373,55,249,208,118.365,60,258
1459,32,94.594,55,163,225,120.516,54,214,208,118.053,54,251
1460,32,98.156,54,183,225,122.271,52,255,208,117.899,52,247
1461,32,98.000,53,190,225,121.969,56,238,208,117.385,48,258
1462,32,95.625,62,169,225,122.751,48,233,208,119.192,54,246
1463,32,94.656,49,194,225,121.893,55,252,208,118.692,53,243
1464,32,93.844,57,194,225,120.933,56,229,208,117.606,58,237
1465,32,95.312,52,181,225,121.000,53,232,208,118.500,60,245
1466,32,99.125,57,181,225,121.244,52,251,208,116.144,58,251
1467,32,97.000,57,188,225,120.213,54,245,208,117.029,58,267
1468,32,94.469,47,172,225,120.987,57,267,208,118.240,57,265
1469,32,100.250,58,194,225,122.124,52,260,208,117.620,61,243
1470,32,95.406,55,186,225,121.044,54,240,208,118.712,58,267
1471,32,95.531,59,184,225,121.231,51,245,208,117.587,51,260
1472,32,95.938,58,168,225,122.498,48,269,208,119.274,58,236
1473,32,95.094,55,192,225,121.787,52,241,208,118.486,54,250
1474,32,95.812,62,169,225,121.404,58,260,208,118.308,60,252
1475,32,96.000,54,178,225,121.253,55,252,208,119.062,53,255
1476,32,93.219,59,180,225,122.556,49,250,208,120.231,59,256
1477,32,94.531,54,180,225,121.800,60,244,208,118.822,53,238
1478,32,94.469,57,169,225,122.658,53,249,208,119.644,53,245
